ID,direction,speed,reliability
1000505252,T,51,6
1000505255,F,70,6
1000505256,F,69,6
1000505257,F,72,6
1000505258,F,72,6
1000508356,F,30,6
1000508358,F,30,6
1000508359,F,30,6
1000508360,F,30,6
1000508363,F,30,6
1000508365,F,30,6
1000509272,F,30,6
1000509273,F,30,6
1000509281,F,30,6
1000509282,F,30,6
1000509291,F,30,6
1000509292,F,30,6
1000509333,T,33,6
1000509609,T,30,6
1000509610,T,30,6
1000509618,T,30,6
1000509619,T,30,6
1000509620,T,30,6
1000509621,T,30,6
1000509788,F,77,6
1000509789,F,50,6
1000510029,F,50,6
1000510030,F,30,6
1000510031,F,30,6
1000510032,F,50,6
1000510033,F,50,6
1000510034,F,30,6
1000510401,T,50,6
1000510402,T,50,6
1000510535,F,42,6
1000510536,F,42,6
1000510582,F,50,6
1000510583,T,50,6
1000510588,F,50,6
1000510589,F,50,6
1000510592,T,50,6
1000510593,T,50,6
1000510596,F,66,6
1000510597,F,65,6
1000510833,T,35,6
1000510834,T,30,6
1000510915,T,27,6
1000510916,T,41,6
1000511251,T,31,8
1000511253,T,31,8
1000511301,F,30,6
1000511489,F,59,6
1000511491,F,50,8
1000511492,F,50,8
1000511502,T,30,6
1000511503,T,30,6
1000511568,T,50,6
1000511569,T,35,6
1000511570,F,50,6
1000511571,T,50,6
1000511903,T,90,6
1000511963,T,49,6
1000511964,T,58,6
1000512028,F,30,6
1000512029,F,30,6
1000512103,T,76,8
1000512117,F,50,6
1000512118,F,50,6
1000512847,F,48,6
1000512853,F,66,6
1000512854,F,59,6
1000512855,F,30,6
1000513268,F,37,6
1000513270,F,30,6
1000513270,T,30,6
1000513271,F,30,6
1000513271,T,30,6
1000513272,F,30,6
1000513272,T,30,6
1000513273,F,30,6
1000513273,T,30,6
1000513323,T,52,6
1000513324,T,48,6
1000513827,T,30,6
1000513848,T,37,8
1000513849,F,28,6
1000513851,F,34,6
1000513927,F,30,6
1000513928,F,30,6
1000513929,F,30,6
1000513930,F,30,6
1000514124,F,30,8
1000514125,F,30,8
1000514126,F,31,8
1000514127,F,31,8
1000514132,F,28,6
1000514133,F,28,6
1000514225,F,33,6
1000514226,F,33,6
1000514227,F,33,6
1000531575,F,35,6
1000554544,T,27,6
1000554545,T,22,6
1000554546,F,52,6
1000554546,T,27,6
1000554547,F,33,6
1000554547,T,27,6
1000555004,F,40,6
1000555005,F,30,6
1000555006,F,30,6
1000555007,F,36,6
1000555008,F,48,8
1000555010,F,35,8
1000555011,F,47,8
1000555754,F,60,7
1000555761,T,66,9
1000555762,T,50,8
1000555763,T,50,8
1000555770,F,38,6
1000555770,T,44,8
1000556833,T,42,6
1000556834,T,45,8
1000556835,T,44,8
1000556836,T,50,6
1000556837,T,44,6
1000556840,T,50,6
1000556841,T,50,6
1000556850,F,34,6
1000556851,F,34,6
1000557018,T,30,6
1000557019,F,30,6
1000558429,F,30,8
1000558429,T,29,6
1000558430,F,30,8
1000558430,T,30,6
1000558432,F,30,6
1000558432,T,30,6
1000558433,F,30,6
1000558433,T,30,6
1000558434,T,30,6
1000558435,T,30,6
1000558442,F,33,6
1000558442,T,24,6
1000558484,F,58,8
1000558485,F,44,8
1000558486,F,50,8
1000558491,F,30,6
1000558494,F,50,6
1000558495,F,50,6
1000558496,F,79,6
1000558496,T,77,6
1000558497,F,74,6
1000558499,F,90,6
1000558500,F,88,8
1000558501,F,88,8
1000558643,F,48,6
1000558648,T,50,8
1000558649,T,50,8
1000558661,T,33,6
1000559993,T,62,6
1000559994,T,60,6
1000559995,T,50,6
1000559996,T,50,6
1000560666,F,50,8
1000560667,F,50,8
1000560670,T,25,6
1000560671,T,30,6
1000560678,F,50,8
1000560678,T,40,6
1000560679,F,50,8
1000560679,T,21,6
1000562481,T,34,6
1000562482,T,13,6
1000562483,T,56,6
1000562484,T,56,6
1000562487,F,50,6
1000562495,F,90,6
1000562495,T,87,6
1000562496,F,90,6
1000562496,T,87,6
1000562497,F,80,6
1000562497,T,87,6
1000562498,F,30,6
1000562498,T,30,6
1000562499,F,89,6
1000562500,F,89,6
1000562507,F,30,6
1000562507,T,30,6
1000562508,F,30,6
1000562508,T,30,6
1000562659,T,30,6
1000562666,F,30,6
1000562667,F,30,6
1000562668,F,30,6
1000562669,F,30,6
1000562672,F,30,6
1000562673,F,30,6
1000562674,F,30,8
1000562675,F,30,6
1000562676,T,30,6
1000562677,F,30,6
1000562678,T,30,6
1000562686,T,30,6
1000562687,T,30,6
1000563253,F,47,10
1000563254,F,51,10
1000566022,T,11,6
1000566510,T,74,6
1000566511,T,72,6
1000567241,T,59,7
1000567242,T,59,7
1000567243,T,59,7
1000567244,T,59,7
1000567245,T,59,7
1000567246,T,68,9
1000567254,T,30,6
1000567255,T,30,6
1000567256,F,52,6
1000567256,T,27,6
1000567257,F,52,6
1000567257,T,27,6
1000567258,T,30,6
1000567259,T,30,6
1000567264,F,52,6
1000567264,T,27,6
1000567265,F,52,6
1000567265,T,27,6
1000567941,T,50,6
1000567943,T,50,8
1000567944,T,50,8
1000568537,T,9,6
1000568538,T,9,6
1000568550,T,55,6
1000568553,T,61,6
1000568554,T,61,6
1000568626,F,46,10
1000568627,F,29,10
1000571575,F,30,6
1000571576,F,30,6
1000571577,F,30,6
1000571578,F,30,6
1000573793,T,71,6
1000573794,T,70,6
1000573795,T,64,6
1000573796,T,64,6
1000574045,T,30,6
1000574046,T,30,6
1000574050,T,30,6
1000574051,T,30,6
1000575408,F,28,6
1000575408,T,41,6
1000576184,F,50,8
1000576184,T,50,6
1000576185,F,50,8
1000576185,T,50,6
1000576211,F,39,6
1000576211,T,48,6
1000576212,F,39,6
1000576212,T,48,6
1000576217,F,42,6
1000576217,T,37,6
1000576218,F,42,6
1000576218,T,37,6
1000576296,F,43,6
1000576297,F,30,6
1000582492,F,15,6
1000582493,F,40,6
1000582500,T,50,6
1000582501,T,50,6
1000582502,T,69,6
1000582503,T,69,6
1000582504,T,30,8
1000582505,T,30,8
1000583079,T,30,6
1000583080,T,30,6
1000583151,F,34,6
1000583152,F,30,7
1000583153,T,10,6
1000583154,T,25,6
1000583279,F,29,6
1000583280,F,29,6
1000583411,F,66,8
1000583412,F,66,8
1000583413,F,63,6
1000583414,F,63,6
1000583415,F,63,6
1000583418,F,30,6
1000583419,F,30,6
1000583423,T,30,6
1000583424,T,30,6
1000583425,F,50,6
1000583426,F,50,6
1000583427,F,30,6
1000583428,F,30,6
1000583547,T,50,6
1000583548,T,49,6
1000583549,T,50,6
1000583550,T,50,6
1000583551,T,67,7
1000583552,T,67,7
1000584586,F,28,6
1000584721,F,51,6
1000584722,F,57,6
1000602242,F,35,6
1000602625,F,40,6
1000602626,F,40,6
1000602627,F,49,6
1000602628,F,50,6
1000602637,T,60,9
1000602638,T,61,9
1000602639,F,57,6
1000602639,T,47,6
1000602645,T,30,8
1000602646,T,31,8
1000602650,F,36,6
1000602651,F,34,6
1000602825,T,30,6
1000602826,T,30,6
1000602839,T,50,6
1000602840,T,42,6
1000602946,F,50,6
1000602947,F,50,6
1000602957,T,50,8
1000602960,T,38,8
1000603107,T,31,8
1000603108,T,31,8
1000603109,T,31,8
1000603110,T,33,10
1000603111,T,14,6
1000603112,T,14,6
1000603115,T,47,6
1000603116,T,50,6
1000603321,T,50,8
1000603322,T,50,8
1000603415,T,44,6
1000603416,T,49,6
1000603425,F,34,6
1000603430,F,40,6
1000603431,F,50,6
1000603435,T,66,8
1000603623,T,30,6
1000603624,T,30,6
1000603720,F,30,6
1000603721,F,30,6
1000603722,F,30,6
1000603723,T,50,6
1000603724,T,50,6
1000603726,T,33,6
1000603729,T,33,6
1000603730,T,33,6
1000603733,F,47,6
1000603734,F,47,6
1000603742,F,47,6
1000603743,F,33,6
1000603744,F,33,6
1000603753,T,30,6
1000603754,T,30,6
1000604213,F,45,6
1000604213,T,33,6
1000604214,F,45,6
1000604214,T,33,6
1000604215,F,25,8
1000604216,F,24,8
1000604217,T,19,8
1000604218,T,20,8
1000604219,F,45,6
1000604220,F,36,6
1000604223,F,30,6
1000604224,F,30,6
1000604225,F,48,6
1000604226,F,48,6
1000604344,F,17,6
1000604347,T,33,6
1000604348,T,33,6
1000604349,F,50,7
1000604350,F,50,7
1000604353,F,36,6
1000604354,F,36,6
1000604357,F,36,6
1000604358,F,36,6
1000604551,T,50,6
1000604552,T,50,6
1000604782,F,50,6
1000604783,F,50,6
1000604786,F,50,6
1000604787,F,50,6
1000604792,F,50,6
1000604793,F,50,6
1000604861,T,50,6
1000604873,F,30,6
1000604875,F,30,6
1000604876,F,30,6
1000604877,F,30,6
1000604878,T,30,6
1000604879,T,30,6
1000604880,T,30,6
1000604881,T,30,6
1000604922,T,56,6
1000604942,T,30,6
1000604943,T,30,6
1000604990,T,30,6
1000604991,T,30,6
1000605120,T,72,6
1000605121,T,44,6
1000605122,T,14,6
1000605145,F,50,6
1000605146,F,50,6
1000605155,F,50,6
1000605156,F,50,6
1000605161,F,30,6
1000605162,F,30,6
1000605215,F,30,6
1000605494,F,28,8
1000605495,F,28,8
1000605496,F,50,8
1000605497,F,50,8
1000605498,T,50,6
1000605499,T,50,6
1000605500,T,48,10
1000605501,T,48,10
1000605502,F,27,10
1000605503,F,37,10
1000605504,F,28,10
1000605510,T,50,6
1000605511,T,50,8
1000605529,T,35,8
1000605538,T,50,6
1000605874,F,30,6
1000605875,F,30,6
1000605898,F,30,6
1000605899,F,43,6
1000606103,F,60,6
1000606104,F,67,8
1000606107,F,20,6
1000606111,F,50,6
1000606112,T,50,6
1000606123,T,50,6
1000606124,T,50,6
1000606125,T,37,6
1000606126,T,37,6
1000606127,F,27,6
1000606128,F,41,6
1000606213,T,46,8
1000606214,T,43,8
1000606215,F,14,6
1000606216,F,16,6
1000606217,T,16,6
1000606218,T,34,6
1000606219,T,50,6
1000606220,T,50,6
1000606221,F,17,6
1000606222,F,17,6
1000606333,F,46,6
1000606334,F,46,6
1000607266,T,30,7
1000607267,T,30,7
1000607288,T,44,6
1000607289,T,33,6
1000607292,F,30,6
1000607293,F,30,6
1000607519,F,42,6
1000607520,F,42,6
1000607521,F,44,6
1000607522,F,39,6
1000607654,F,34,6
1000607655,F,27,6
1000607660,F,50,6
1000607661,F,50,6
1000607662,T,32,6
1000607663,T,50,6
1000607845,F,44,6
1000607846,F,36,6
1000607851,F,36,6
1000607852,F,32,6
1000607855,F,36,6
1000607855,T,14,6
1000607856,F,36,6
1000607856,T,14,6
1000607902,T,30,6
1000607903,T,30,6
1000607912,T,24,6
1000607913,T,25,6
1000607916,F,24,6
1000607917,F,24,6
1000607970,T,21,6
1000607971,T,34,6
1000608066,F,29,6
1000608067,F,31,6
1000608096,T,50,7
1000608097,T,13,7
1000608432,T,76,6
1000608433,T,70,6
1000608538,T,30,6
1000608681,F,39,8
1000608681,T,38,8
1000608682,F,35,10
1000608682,T,38,8
1000608708,T,30,6
1000608709,T,29,6
1000608710,T,26,6
1000608711,T,26,6
1000608712,T,12,10
1000608713,T,12,10
1000608783,F,57,8
1000608791,F,30,8
1000608791,T,30,6
1000608792,F,30,8
1000608792,T,30,6
1000608793,F,34,8
1000608793,T,28,6
1000608794,F,30,8
1000608794,T,28,6
1000608838,T,50,6
1000608839,T,60,6
1000608846,T,27,7
1000608847,T,30,6
1000609107,T,43,6
1000609547,T,30,6
1000609554,T,30,6
1000609555,T,30,6
1000609556,T,30,6
1000609557,T,30,6
1000609559,F,30,6
1000609646,T,32,6
1000609647,T,32,6
1000609648,T,30,6
1000609649,T,24,6
1000609821,T,33,6
1000610056,T,24,6
1000610941,F,72,7
1000610941,T,85,6
1000610942,F,47,6
1000610942,T,70,6
1000610945,F,28,6
1000610946,F,28,6
1000610951,F,30,6
1000610952,F,30,6
1000611555,F,14,7
1000611557,F,39,6
1000611557,T,4,6
1000611558,F,39,6
1000611558,T,24,6
1000611559,T,21,8
1000611560,T,18,8
1000611561,F,13,7
1000611562,F,12,7
1000611565,F,44,6
1000611566,F,44,6
1000612715,F,21,6
1000612716,F,21,6
1000613843,F,20,6
1000613844,F,34,6
1000613845,F,31,6
1000613846,T,30,8
1000613847,T,30,8
1000613852,T,21,7
1000613860,T,26,6
1000613861,T,27,6
1000613862,F,23,6
1000613863,F,30,6
1000615310,T,44,6
1000615311,T,44,6
1000615316,T,44,6
1000615317,T,44,6
1000615554,T,58,7
1000615569,T,30,6
1000615570,T,31,6
1000615571,T,63,6
1000617612,T,40,6
1000617613,T,50,6
1000617704,T,24,6
1000617705,T,25,6
1000618176,T,30,6
1000618177,T,45,6
1000619095,F,44,6
1000619748,F,57,6
1000619749,F,57,6
1000619753,T,69,6
1000619759,T,17,6
1000619768,T,81,6
1000619769,T,81,6
1000619770,T,81,6
1000619786,T,30,6
1000619787,T,30,6
1000620221,T,32,6
1000620222,T,32,6
1000620223,T,32,6
1000620224,T,32,6
1000620228,T,28,8
1000620229,T,29,6
1000620230,T,29,6
1000620235,F,50,6
1000620236,F,50,6
1000621580,F,50,6
1000621581,F,50,6
1000621584,F,21,6
1000621585,F,27,6
1000621596,T,37,8
1000621597,T,37,8
1000622134,T,34,6
1000622135,T,35,8
1000622136,T,35,8
1000622335,T,50,6
1000622336,T,50,6
1000622337,T,50,6
1000622338,T,50,6
1000622339,T,50,6
1000622340,T,50,6
1000622341,F,43,6
1000622342,F,38,6
1000622343,F,36,6
1000622344,F,36,6
1000622345,F,36,6
1000622346,F,36,6
1000622349,F,48,8
1000622714,F,50,6
1000622723,F,28,6
1000622726,F,28,6
1000622728,F,57,6
1000622729,F,50,6
1000623771,T,30,6
1000623789,T,20,6
1000623795,F,50,6
1000623795,T,50,6
1000623796,F,50,6
1000623796,T,50,6
1000624067,F,30,6
1000624068,F,30,6
1000624075,F,43,6
1000624076,F,43,6
1000624077,F,36,6
1000624078,F,36,6
1000624079,F,36,6
1000624567,T,30,6
1000624568,T,30,6
1000624569,T,30,6
1000624570,T,30,6
1000624571,T,30,6
1000624572,T,30,10
1000624573,T,43,6
1000624574,T,43,6
1000626684,F,30,6
1000626684,T,30,6
1000626685,F,30,6
1000626685,T,30,6
1000626686,T,30,6
1000626687,T,30,6
1000626724,T,30,6
1000627162,F,24,7
1000627163,F,25,7
1000627170,T,30,6
1000627171,T,30,6
1000627174,T,31,6
1000627175,T,31,6
1000627499,F,41,6
1000627500,F,41,6
1000627867,T,33,6
1000627868,T,33,6
1000633884,T,49,6
1000633885,T,49,6
1000633897,T,30,6
1000633898,T,30,6
1000633899,T,49,6
1000633900,T,49,6
1000634251,F,30,6
1000634252,F,30,6
1000634253,F,30,6
1000634257,F,20,6
1000634257,T,30,6
1000634258,F,22,6
1000634258,T,30,6
1000634262,F,23,6
1000634262,T,30,6
1000634263,F,13,6
1000634263,T,30,6
1000634274,F,30,8
1000634710,T,30,6
1000634711,T,30,6
1000634712,T,33,6
1000634713,T,33,6
1000634790,F,56,6
1000634791,F,56,6
1000634837,F,50,7
1000634838,F,50,7
1000635813,F,30,6
1000635814,F,30,6
1000635815,F,30,6
1000637443,T,35,6
1000637444,T,35,6
1000637550,T,30,6
1000637551,T,30,6
1000640075,F,26,6
1000640076,F,26,6
1000640077,F,26,6
1000640078,F,26,6
1000643705,F,50,6
1000643706,F,46,6
1000643707,F,51,6
1000643928,T,30,6
1000643929,T,30,6
1000643932,T,16,7
1000643933,T,18,7
1000646211,T,36,6
1000646372,F,28,6
1000646372,T,11,6
1000646375,F,21,7
1000646375,T,22,6
1000646376,F,19,6
1000646376,T,25,6
1000646383,T,17,6
1000646384,T,17,6
1000647022,F,30,6
1000647023,F,30,6
1000649475,F,17,6
1000649481,T,26,6
1000649482,T,24,6
1000649483,F,30,6
1000649483,T,29,6
1000649484,F,30,6
1000649484,T,27,6
1000649485,T,30,10
1000649486,T,30,10
1000649489,F,8,8
1000649490,F,8,8
1000649495,T,28,8
1000649496,T,28,8
1000651403,F,18,6
1000651404,F,18,6
1000652582,F,30,6
1000652583,F,30,6
1000652584,F,30,6
1000652585,F,30,6
1000652586,F,30,6
1000652587,F,30,6
1000652592,F,28,6
1000652593,F,28,6
1000653235,F,37,6
1000653236,F,35,6
1000654670,T,35,10
1000654671,T,37,10
1000655536,T,26,6
1000655537,F,26,6
1000655538,T,28,6
1000655541,T,17,6
1000656000,T,30,6
1000656001,T,30,6
1000656008,F,26,6
1000656009,F,21,6
1000656326,F,17,8
1000656332,F,30,7
1000656333,F,30,7
1000656726,F,30,6
1000656727,F,30,6
1000656732,T,40,6
1000656733,T,40,6
1000657775,F,50,6
1000657775,T,25,6
1000658169,F,49,6
1000658170,F,49,6
1000658182,F,30,6
1000658183,F,30,6
1000658193,F,43,6
1000658195,F,36,6
1000658196,F,44,6
1000659071,F,23,6
1000659072,F,23,6
1000659073,F,26,6
1000659074,F,26,6
1000659076,F,42,6
1000659081,F,27,8
1000659082,F,26,6
1000662096,T,50,7
1000662146,F,30,6
1000662150,F,30,6
1000662151,F,28,6
1000662152,F,30,6
1000662153,F,30,6
1000662159,F,23,6
1000662159,T,30,6
1000662160,T,30,6
1000662161,F,30,6
1000662162,F,30,6
1000662433,T,17,6
1000662434,T,17,6
1000662441,T,26,6
1000662442,T,26,6
1000662878,T,30,8
1000662879,T,30,8
1000662886,F,30,6
1000662887,F,30,6
1000662888,T,30,6
1000662889,T,28,6
1000667846,F,38,6
1000667846,T,23,8
1000667847,F,38,6
1000667847,T,44,8
1000668758,F,21,6
1000668759,T,16,6
1000668760,F,10,6
1000668761,F,10,6
1000669236,T,38,6
1000669237,T,38,6
1000670324,F,29,6
1000670325,F,29,6
1000670326,F,29,6
1000670327,F,29,6
1000670331,F,24,8
1000670331,T,27,10
1000673778,T,42,6
1000674988,T,23,7
1000674989,T,21,6
1000674990,F,32,6
1000674991,F,38,6
1000674992,T,18,6
1000674993,T,18,6
1000674994,F,32,6
1000674995,F,31,10
1000674996,F,27,6
1000674996,T,26,10
1000674997,F,18,6
1000674997,T,25,10
1000674998,T,18,6
1000674999,T,18,6
1000675000,F,13,6
1000675001,F,18,6
1000675004,F,22,7
1000675005,F,21,7
1000675174,T,25,6
1000675178,F,70,6
1000675179,F,70,6
1000675648,F,30,6
1000675649,F,30,6
1000675832,F,27,7
1000675856,T,30,6
1000676251,F,40,6
1000676252,F,40,6
1000676253,F,37,6
1000676254,F,44,6
1000676255,F,30,6
1000676256,F,30,6
1000676257,F,30,6
1000676258,F,30,6
1000676259,T,31,6
1000676260,T,34,6
1000676261,F,30,6
1000676262,F,30,6
1000676729,T,15,6
1000676730,T,39,6
1000676829,F,21,6
1000676830,F,21,6
1000676831,T,32,8
1000676832,T,32,8
1000676833,T,13,6
1000677442,F,24,6
1000677443,F,21,6
1000679002,F,24,6
1000679003,F,24,6
1000679009,F,43,6
1000679010,F,43,6
1000679016,F,45,6
1000680089,T,40,6
1000680090,T,40,6
1000680097,T,40,6
1000680098,T,40,6
1000680701,F,16,6
1000680702,F,16,6
1000680703,T,49,6
1000680704,T,49,6
1000681497,T,30,6
1000681498,T,30,6
1000681499,T,60,6
1000681500,T,62,6
1000681503,T,30,6
1000681504,T,30,6
1000698032,F,30,6
1000698033,F,30,6
1000698034,F,30,6
1000698035,F,30,6
1000698042,T,26,6
1000698043,T,26,6
1000698050,F,18,6
1000698051,F,20,6
1000699886,T,30,6
1000699887,T,30,6
1000702976,F,22,6
1000702976,T,11,8
1000702977,F,20,6
1000702977,T,28,8
1000702978,F,30,8
1000702978,T,21,6
1000702979,F,30,8
1000702979,T,20,6
1000704419,T,12,6
1000704420,T,12,6
1000707442,F,50,6
1000707442,T,46,6
1000707443,F,50,6
1000707443,T,37,6
1000707446,F,28,8
1000707447,F,26,8
1000707448,F,44,6
1000707449,F,44,6
1000707452,F,90,6
1000707452,T,74,6
1000707453,F,68,6
1000707453,T,65,6
1000707454,F,70,8
1000707455,F,70,6
1000707534,T,16,6
1000707536,T,16,6
1000707537,T,16,6
1000707555,F,30,7
1000711112,F,43,7
1000711113,F,43,7
1000713357,T,30,6
1000713358,F,30,6
1000714536,T,34,8
1000714537,T,26,8
1000714690,F,36,6
1000714691,F,36,6
1000717077,T,23,7
1000717940,F,50,6
1000717941,F,50,6
1000717942,F,25,6
1000717943,F,25,6
1000717944,F,9,6
1000717945,F,9,6
1000717946,F,13,7
1000717946,T,34,10
1000717947,F,12,7
1000717947,T,32,10
1000717948,T,50,6
1000717949,T,50,6
1000719036,F,41,6
1000719037,F,41,6
1000719043,F,30,6
1000719329,F,26,6
1000719329,T,25,6
1000719330,F,26,6
1000719330,T,25,6
1000720249,F,10,6
1000726641,T,58,6
1000726642,T,58,6
1000726643,T,58,6
1000726644,T,58,6
1000729474,F,20,8
1000729475,F,24,8
1000729480,F,50,7
1000729481,F,50,7
1000731514,F,23,8
1000731517,F,32,6
1000731517,T,36,6
1000732279,F,30,6
1000732282,F,30,6
1000734939,F,38,6
1000734939,T,21,6
1000734940,F,37,6
1000734940,T,21,6
1000734943,T,43,6
1000734944,T,50,6
1000734945,F,50,6
1000734946,F,49,6
1000734947,F,49,6
1000734950,F,42,6
1000734951,F,42,6
1000734952,F,44,6
1000734953,F,42,6
1000734953,T,30,6
1000734958,F,24,6
1000734959,F,24,6
1000735132,T,41,6
1000739121,T,37,6
1000740264,F,30,6
1000740266,F,30,6
1000742949,F,29,8
1000742950,F,29,8
1000745710,F,21,6
1000745719,F,26,6
1000745719,T,29,6
1000745720,F,32,6
1000745720,T,29,6
1000749080,F,32,6
1000749080,T,23,6
1000749088,F,50,6
1000749088,T,50,8
1000749089,F,90,7
1000749089,T,63,8
1000753827,F,48,8
1000753828,F,34,8
1000753829,T,30,8
1000753830,T,50,8
1000753831,F,48,8
1000753832,F,48,8
1000753833,F,48,8
1000753845,T,43,6
1000753846,T,41,6
1000755520,F,30,6
1000755521,F,30,6
1000755525,T,28,6
1000755526,T,28,6
1000755527,T,28,6
1000758209,F,50,6
1000758210,F,50,6
1000758211,F,50,6
1000758218,T,70,6
1000758225,T,62,6
1000758226,T,64,6
1000758227,T,64,6
1000758228,T,64,6
1000758229,T,64,6
1000758230,T,64,6
1000760212,F,41,6
1000760213,F,31,7
1000802314,F,88,7
1000802316,T,50,8
1000803651,F,73,8
1000805341,F,30,6
1000805342,F,30,6
1000806085,F,30,6
1000806087,F,30,6
1000806088,T,43,6
1000806089,T,42,6
1000806478,T,62,7
1000806479,F,58,7
1000807595,F,41,6
1000807596,F,41,6
1000809543,T,23,6
1000811395,T,33,6
1000811396,T,31,6
1000812255,F,50,6
1000812256,F,50,6
1000813270,F,23,6
1000813270,T,23,6
1000813271,F,19,6
1000813271,T,23,6
1000813272,F,25,6
1000813272,T,28,6
1000814019,T,3,6
1000814020,T,3,6
1000814117,F,30,6
1000814118,F,30,6
1000814119,F,30,6
1000820695,F,30,6
1000820696,F,30,6
1000822654,F,30,6
1000822655,F,30,6
1000822656,F,30,6
1000822657,F,30,6
1000822661,F,20,6
1000822672,T,30,6
1000822673,T,25,6
1000822674,T,24,6
1000825670,F,30,6
1000825671,F,30,6
1000825672,F,30,6
1000826319,F,50,6
1000826320,F,50,6
1000829047,T,42,6
1000829048,T,42,6
1000829636,F,60,8
1000830455,F,44,6
1000830456,F,40,6
1000830457,F,30,6
1000830458,F,30,6
1000830459,F,41,6
1000830462,T,25,7
1000830463,F,47,7
1000830798,F,50,8
1000830798,T,50,6
1000830799,F,50,8
1000830799,T,50,6
1000830800,F,50,8
1000830800,T,50,6
1000831213,F,50,8
1000831213,T,50,6
1000831214,F,50,8
1000831214,T,50,6
1000831215,F,50,8
1000831215,T,50,6
1000832492,F,50,6
1000832493,F,48,8
1000832494,F,28,7
1000832494,T,50,6
1000832495,F,21,7
1000832495,T,50,6
1000832498,F,23,8
1000832498,T,37,7
1000832499,F,26,8
1000832499,T,37,7
1000832504,F,27,6
1000832505,F,27,6
1000832509,F,41,6
1000833116,F,49,6
1000833117,F,49,6
1000840657,F,28,6
1000840658,F,28,6
1000841552,F,30,6
1000841553,F,30,6
1000850002,F,34,6
1000850003,F,34,6
1000875387,T,48,7
1000875389,F,40,6
1000875390,F,33,6
1000875393,F,21,6
1000875394,F,24,6
1000875395,F,25,6
1000875396,F,33,7
1000876150,F,37,6
1000876151,F,30,6
1000878085,F,50,6
1000878089,F,24,7
1000878241,F,19,6
1000878242,F,13,6
1000878788,T,5,6
1000878789,T,20,6
1000878820,T,28,6
1000878821,T,28,6
1000879619,T,40,6
1000880696,F,14,6
1000880697,F,29,6
1000881851,F,18,8
1000881852,F,25,8
1000881853,F,25,8
1000881854,F,25,8
1000881864,F,24,8
1000882292,T,30,6
1000882293,T,30,6
1000882294,T,30,6
1000882295,T,30,6
1000882328,T,56,6
1000882918,F,14,7
1000882919,F,24,6
1000882930,T,30,6
1000882931,T,30,6
1000882998,F,26,6
1000882999,F,16,7
1000883000,F,13,6
1000883001,F,13,6
1000883002,F,13,6
1000885604,T,30,6
1000885608,F,43,6
1000885608,T,50,7
1000885610,T,50,7
1000885611,F,43,6
1000885611,T,50,7
1000885782,T,30,6
1000885783,T,34,6
1000885792,F,50,6
1000885793,F,42,6
1000885973,F,59,6
1000888315,T,56,6
1000888316,T,62,6
1000888317,T,66,6
1000888318,T,66,6
1000890281,T,61,6
1000890282,T,61,6
1000890661,F,27,6
1000890662,F,27,6
1000890663,T,50,9
1000890664,T,50,9
1000893025,T,46,6
1000893026,T,40,10
1000893177,T,29,6
1000893178,T,29,6
1000895132,T,26,6
1000895133,T,25,6
1000897217,T,46,6
1000897218,T,45,6
1000897219,T,44,6
1000897220,T,44,6
1000897221,T,48,6
1000897222,T,48,6
1000898662,T,33,6
1000898663,T,33,6
1000898664,F,41,6
1000898665,F,21,6
1000902760,T,47,8
1000902761,T,47,8
1000902762,F,42,6
1000902762,T,37,6
