ID,direction,speed,reliability
1000583550,T,50,7
1000583551,T,67,7
1000583552,T,67,7
1000584586,F,28,6
1000584586,T,17,6
1000584721,F,51,6
1000584722,F,61,6
1000602157,T,26,6
1000602158,T,16,6
1000602235,T,41,6
1000602236,T,36,6
1000602237,T,45,6
1000602238,T,44,6
1000602239,F,16,6
1000602240,F,38,6
1000602241,F,38,6
1000602242,F,35,6
1000602615,T,30,8
1000602616,T,30,8
1000602617,F,41,6
1000602618,F,35,6
1000602625,F,50,6
1000602626,F,50,6
1000602627,F,45,6
1000602628,F,47,6
1000602637,T,58,10
1000602638,T,61,10
1000602639,F,57,6
1000602639,T,47,7
1000602643,T,41,6
1000602644,T,41,6
1000602645,T,29,6
1000602646,T,29,6
1000602656,T,50,6
1000602657,T,50,6
1000602811,F,22,6
1000602812,F,30,6
1000602813,F,25,6
1000602814,T,18,6
1000602823,T,45,6
1000602824,T,40,6
1000602825,T,30,6
1000602826,T,30,6
1000602827,T,50,6
1000602828,T,50,6
1000602829,F,50,6
1000602830,F,50,6
1000602839,T,50,6
1000602840,T,42,6
1000602946,F,50,6
1000602947,F,50,6
1000602957,T,42,8
1000602960,T,36,10
1000603090,F,25,6
1000603091,F,28,6
1000603092,F,31,6
1000603097,T,28,6
1000603101,T,27,6
1000603102,T,30,6
1000603103,T,30,6
1000603104,T,30,6
1000603105,T,30,6
1000603106,T,23,6
1000603111,F,30,6
1000603112,F,11,6
1000603115,T,47,6
1000603116,T,50,6
1000603321,T,50,6
1000603322,T,50,6
1000603415,T,45,8
1000603416,T,48,8
1000603430,T,43,6
1000603431,T,49,6
1000603435,T,67,6
1000603623,T,30,6
1000603624,T,30,6
1000603743,F,33,6
1000603744,F,33,8
1000603753,F,30,6
1000603754,F,30,6
1000604213,F,45,6
1000604213,T,32,6
1000604214,F,45,6
1000604214,T,32,6
1000604215,F,28,6
1000604216,F,32,6
1000604221,F,31,6
1000604222,F,31,6
1000604223,F,30,6
1000604224,F,30,6
1000604225,F,48,6
1000604226,F,48,6
1000604344,F,14,6
1000604347,F,19,6
1000604348,F,22,6
1000604349,F,50,10
1000604349,T,50,6
1000604350,F,50,10
1000604350,T,50,6
1000604351,F,28,6
1000604352,F,40,6
1000604353,F,36,6
1000604354,F,46,7
1000604359,T,50,6
1000604794,T,9,6
1000604796,F,48,7
1000604797,F,50,7
1000604861,T,50,8
1000604869,F,30,6
1000604870,F,30,6
1000604872,F,8,6
1000604873,F,13,6
1000604875,F,13,6
1000604878,T,30,6
1000604879,T,30,6
1000604880,T,30,6
1000604881,T,30,6
1000604942,T,30,6
1000604943,T,30,6
1000605121,T,14,6
1000605122,T,14,6
1000605123,T,55,6
1000605124,T,50,6
1000605125,T,50,6
1000605126,T,50,6
1000605145,T,50,6
1000605146,T,50,6
1000605155,T,38,6
1000605156,T,38,6
1000605161,F,30,6
1000605162,F,30,6
1000605494,F,27,8
1000605495,F,27,8
1000605496,F,25,7
1000605497,F,19,7
1000605498,T,50,6
1000605499,T,50,6
1000605500,T,46,9
1000605501,T,47,9
1000605502,F,23,10
1000605503,F,31,10
1000605504,F,31,10
1000605508,T,35,6
1000605509,T,35,6
1000605510,T,19,6
1000605511,T,19,6
1000605529,T,25,6
1000605538,T,50,8
1000605894,T,24,6
1000605898,F,13,6
1000605899,F,13,6
1000606103,F,69,6
1000606104,F,67,6
1000606107,F,20,6
1000606123,T,50,7
1000606124,T,50,7
1000606125,T,37,6
1000606126,T,37,6
1000606215,F,21,6
1000606216,F,24,7
1000606217,T,29,10
1000606218,T,34,6
1000606219,T,50,7
1000606220,T,50,7
1000606221,F,34,6
1000606222,F,34,6
1000606333,F,46,6
1000606334,F,46,6
1000607252,F,45,6
1000607253,F,28,6
1000607266,T,30,8
1000607267,T,30,8
1000607288,T,46,7
1000607289,T,30,7
1000607292,F,30,6
1000607293,F,30,6
1000607294,T,37,6
1000607295,T,37,6
1000607513,T,50,6
1000607514,T,50,6
1000607515,T,50,6
1000607516,T,50,6
1000607518,F,26,6
1000607519,F,42,6
1000607520,F,42,6
1000607654,F,34,6
1000607655,F,27,6
1000607660,F,50,6
1000607661,F,50,6
1000607662,F,40,6
1000607662,T,35,6
1000607663,T,50,6
1000607828,F,32,6
1000607829,F,33,6
1000607831,T,42,6
1000607832,T,42,6
1000607845,F,44,6
1000607846,F,41,6
1000607902,T,30,6
1000607903,T,30,6
1000607906,F,20,6
1000607907,F,23,6
1000607909,F,21,6
1000607911,T,28,6
1000607912,T,28,6
1000607913,T,30,10
1000607962,T,36,6
1000607963,T,36,6
1000608053,F,37,6
1000608053,T,32,6
1000608054,F,41,6
1000608055,F,36,6
1000608055,T,39,6
1000608056,F,36,6
1000608056,T,22,6
1000608057,F,36,6
1000608057,T,30,6
1000608060,T,46,6
1000608061,T,39,6
1000608066,F,37,8
1000608067,F,41,8
1000608072,T,44,6
1000608073,T,46,6
1000608096,T,50,7
1000608097,T,15,7
1000608256,F,42,6
1000608257,F,40,6
1000608428,T,59,8
1000608429,T,54,8
1000608432,T,68,8
1000608433,T,60,8
1000608538,T,30,8
1000608679,T,30,7
1000608680,T,34,7
1000608681,F,37,8
1000608681,T,48,6
1000608682,F,29,8
1000608682,T,48,6
1000608708,T,23,6
1000608709,T,30,6
1000608710,T,30,6
1000608711,T,30,6
1000608712,T,9,10
1000608713,T,9,10
1000608783,F,67,8
1000608783,T,65,6
1000608791,F,30,6
1000608791,T,30,6
1000608792,F,30,6
1000608792,T,30,6
1000608793,F,34,6
1000608793,T,33,6
1000608794,F,30,6
1000608794,T,30,6
1000608832,F,54,6
1000608833,F,50,6
1000608834,F,39,6
1000608835,F,30,6
1000608838,T,50,7
1000608839,T,60,7
1000608840,T,34,6
1000608841,T,50,6
1000608842,T,50,6
1000608843,T,50,6
1000608846,T,24,7
1000608847,T,30,7
1000609107,T,13,6
1000609183,F,50,6
1000609184,F,47,6
1000609189,F,26,6
1000609190,F,30,6
1000609554,T,30,6
1000609555,T,30,6
1000609556,T,30,6
1000609557,T,30,6
1000609559,F,29,6
1000609646,T,32,6
1000609647,T,32,6
1000609648,T,30,6
1000609649,T,29,8
1000610037,T,28,6
1000610038,T,28,6
1000610939,F,50,6
1000610939,T,50,6
1000610940,F,50,6
1000610940,T,50,6
1000610941,F,64,7
1000610941,T,90,7
1000610942,F,47,7
1000610942,T,70,6
1000610945,F,28,6
1000610946,F,28,6
1000610947,T,50,7
1000611555,F,12,6
1000611556,F,19,6
1000611557,F,39,6
1000611557,T,11,8
1000611558,F,39,6
1000611558,T,28,8
1000611560,T,15,7
1000611561,F,15,10
1000611561,T,50,6
1000611562,F,16,10
1000611562,T,50,6
1000611567,F,50,8
1000611567,T,50,6
1000611568,F,50,8
1000611568,T,50,6
1000612709,F,30,6
1000612710,F,30,8
1000612713,F,30,6
1000612714,F,30,6
1000612715,F,21,6
1000612716,F,21,6
1000612746,F,15,6
1000612748,F,15,6
1000612753,F,15,6
1000612754,F,15,6
1000612758,T,28,7
1000612759,T,29,7
1000613843,T,8,6
1000613844,F,38,9
1000613845,F,35,10
1000613850,F,26,6
1000613851,F,25,6
1000615306,T,50,6
1000615307,F,30,6
1000615310,T,44,6
1000615311,T,44,6
1000615316,T,44,6
1000615317,T,44,6
1000615539,F,22,6
1000615540,F,20,6
1000615554,T,58,8
1000615555,T,51,6
1000615558,T,42,6
1000615559,T,49,6
1000615571,T,63,6
1000617589,T,47,6
1000617679,F,6,6
1000617704,T,24,7
1000617705,T,25,7
1000618176,T,30,6
1000618177,T,45,6
1000619095,F,44,6
1000619748,F,57,6
1000619749,F,57,6
1000619750,T,60,6
1000619751,T,72,6
1000619759,T,24,6
1000619768,T,81,6
1000619769,T,81,6
1000619770,T,81,6
1000620221,T,32,6
1000620222,T,32,6
1000620223,T,32,6
1000620224,T,32,6
1000620228,T,28,6
1000620231,T,42,6
1000621576,F,41,6
1000621577,T,41,6
1000621580,F,50,6
1000621581,F,50,6
1000621584,F,30,8
1000621585,F,36,8
1000621596,T,32,6
1000621597,T,32,6
1000622134,F,12,6
1000622335,T,50,8
1000622336,T,50,8
1000622337,T,50,8
1000622338,T,50,8
1000622339,T,50,8
1000622340,T,50,8
1000622341,F,45,8
1000622342,F,41,8
1000622343,F,38,6
1000622344,F,37,6
1000622345,F,43,6
1000622346,F,43,6
1000622349,F,49,6
1000622714,F,50,6
1000622715,F,27,6
1000622717,T,39,8
1000622719,T,27,6
1000622720,T,49,6
1000622721,T,49,6
1000622723,F,28,6
1000622726,F,28,6
1000622727,T,49,6
1000622728,F,57,6
1000622729,F,37,8
1000622730,F,27,6
1000623771,T,30,7
1000623789,T,20,6
1000623791,T,30,6
1000623796,T,50,6
1000624067,F,30,6
1000624068,F,30,6
1000624071,F,30,6
1000624072,F,30,6
1000624567,F,19,6
1000624567,T,30,6
1000624568,F,19,6
1000624568,T,30,6
1000624569,T,30,6
1000624570,T,30,6
1000624571,T,24,10
1000624572,T,25,10
1000624573,T,29,8
1000624574,T,29,8
1000626684,F,30,7
1000626684,T,30,6
1000626685,F,30,7
1000626685,T,30,6
1000626686,T,30,6
1000626687,T,30,6
1000626690,F,50,6
1000626690,T,47,6
1000626691,F,50,6
1000626691,T,49,6
1000627162,F,24,8
1000627163,F,25,8
1000627164,F,27,8
1000627165,F,27,8
1000627499,F,45,6
1000627500,F,43,6
1000627866,T,41,6
1000634251,F,30,6
1000634252,F,30,6
1000634253,F,30,6
1000634257,F,20,6
1000634257,T,30,6
1000634258,F,19,6
1000634258,T,30,6
1000634262,T,30,6
1000634263,T,30,6
1000634837,F,50,8
1000634838,F,50,8
1000635345,T,67,6
1000635346,T,74,6
1000641272,T,40,6
1000641273,T,45,6
1000643706,F,42,6
1000643707,F,51,6
1000643922,T,25,6
1000643928,T,30,8
1000643929,T,30,8
1000643930,T,25,6
1000643931,T,25,6
1000643932,F,28,6
1000643932,T,16,7
1000643933,F,26,6
1000643933,T,18,7
1000646211,T,36,6
1000646365,F,29,6
1000646366,F,29,6
1000646372,F,28,7
1000646375,F,22,7
1000646376,F,19,7
1000646386,F,24,6
1000647022,F,13,6
1000647023,F,13,6
1000649020,T,52,6
1000649021,T,52,6
1000649481,F,18,6
1000649481,T,32,6
1000649482,F,25,6
1000649482,T,32,6
1000649483,T,36,6
1000649484,T,30,6
1000649485,T,30,8
1000649486,T,30,8
1000649489,F,10,8
1000649490,F,10,8
1000649495,T,24,8
1000649496,T,24,8
1000649957,F,30,6
1000649958,F,30,6
1000650682,T,44,6
1000650683,T,38,6
1000650694,T,22,6
1000650695,T,30,6
1000650696,F,85,6
1000650697,F,83,6
1000650698,F,84,6
1000650699,F,8,6
1000651403,F,12,6
1000651404,F,12,6
1000652586,F,30,7
1000652592,F,28,6
1000652593,F,28,6
1000653230,T,69,6
1000653231,T,61,6
1000653232,T,63,6
1000653235,F,37,6
1000653236,F,36,6
1000654670,T,34,10
1000654671,T,34,10
1000654672,T,15,6
1000654673,T,15,6
1000655536,F,24,6
1000655537,T,24,6
1000655538,F,44,6
1000655541,F,30,6
1000656012,F,22,6
1000656013,F,22,6
1000656326,F,14,8
1000656330,F,50,8
1000656330,T,50,6
1000656331,F,50,8
1000656331,T,50,6
1000656332,F,30,10
1000656332,T,30,6
1000656333,F,30,10
1000656333,T,30,6
1000656726,F,30,6
1000656727,F,30,6
1000656732,T,40,7
1000656733,T,40,7
1000657102,F,26,6
1000657103,F,27,6
1000657104,F,27,6
1000657105,F,27,6
1000657775,T,25,6
1000657777,F,19,6
1000657778,F,20,6
1000657779,F,19,6
1000657780,F,19,6
1000658170,F,33,7
1000658183,F,24,6
1000658192,F,30,6
1000659073,F,26,6
1000659074,F,26,8
1000659076,F,42,6
1000659081,F,24,8
1000659082,F,22,6
1000659082,T,14,7
1000661097,F,30,6
1000661098,F,30,6
1000661103,F,44,6
1000661103,T,26,6
1000661104,F,44,6
1000661104,T,26,6
1000661773,T,26,6
1000661774,T,26,6
1000662433,F,23,6
1000662434,F,28,6
1000662441,F,24,6
1000662442,F,24,6
1000662874,T,50,6
1000662875,T,50,6
1000662878,T,30,6
1000662879,T,30,6
1000662886,F,30,6
1000662887,F,30,6
1000662888,T,30,7
1000662889,T,13,7
1000667844,T,39,6
1000667846,T,26,8
1000667847,T,45,8
1000668758,F,20,6
1000668759,T,16,6
1000668760,F,20,6
1000668761,F,20,6
1000670324,F,29,6
1000670325,F,29,6
1000670326,F,29,6
1000670327,F,29,6
1000670331,F,24,8
1000670331,T,27,6
1000674988,T,23,7
1000674989,T,21,7
1000674990,F,32,6
1000674990,T,17,6
1000674991,F,38,6
1000674991,T,18,6
1000674992,T,18,6
1000674993,T,18,6
1000674995,F,28,7
1000674996,F,27,7
1000674996,T,20,10
1000674997,F,18,7
1000674997,T,19,10
1000674998,T,19,8
1000674999,T,18,6
1000675000,F,18,8
1000675000,T,37,6
1000675001,F,23,8
1000675001,T,37,6
1000675002,T,38,6
1000675003,T,38,6
1000675004,F,22,8
1000675005,F,21,8
1000675174,T,25,6
1000675176,T,70,6
1000675181,T,70,6
1000675821,F,30,6
1000675821,T,30,6
1000675823,F,30,6
1000675823,T,30,6
1000675824,T,32,6
1000675825,T,33,6
1000675826,F,34,6
1000675827,F,15,6
1000675832,F,26,7
1000675856,T,30,8
1000675857,T,18,8
1000676259,T,29,8
1000676260,T,28,8
1000676825,T,37,6
1000676826,T,25,6
1000676827,F,52,6
1000676828,F,52,6
1000676829,F,21,6
1000676830,F,21,6
1000676831,T,31,6
1000676832,T,31,6
1000676833,T,13,7
1000676834,T,27,7
1000676835,F,26,6
1000676836,F,26,6
1000677442,F,24,7
1000677443,F,21,7
1000678991,T,28,6
1000678992,T,28,6
1000679002,F,24,6
1000679003,F,24,6
1000679016,F,28,8
1000680089,T,40,7
1000680090,T,40,7
1000680097,T,40,7
1000680098,T,40,7
1000680699,F,5,7
1000680701,F,16,6
1000680702,F,16,6
1000680715,T,25,6
1000680716,T,25,6
1000681497,T,30,7
1000681498,T,30,7
1000681499,T,60,7
1000681500,T,61,7
1000681503,T,30,7
1000681504,T,30,7
1000681769,T,28,6
1000681777,T,28,6
1000681778,T,28,6
1000682525,T,22,6
1000698032,F,26,6
1000698033,F,24,6
1000698034,F,24,6
1000698035,F,30,6
1000698042,T,20,8
1000698043,T,26,8
1000698050,F,17,6
1000699882,F,23,6
1000699883,F,23,6
1000699884,F,18,6
1000699885,F,23,6
1000699886,T,30,6
1000699887,F,30,6
1000699887,T,30,6
1000702976,F,22,7
1000702976,T,9,6
1000702977,F,20,7
1000702977,T,26,6
1000702978,F,30,8
1000702978,T,21,6
1000702979,F,30,8
1000702979,T,20,6
1000703908,F,36,6
1000703910,F,36,6
1000704435,T,30,6
1000704436,T,19,6
1000707434,T,30,6
1000707435,T,30,6
1000707436,T,39,6
1000707437,T,39,6
1000707438,T,30,6
1000707439,T,30,6
1000707440,T,30,6
1000707441,T,30,6
1000707442,T,46,6
1000707443,T,37,6
1000707446,F,18,6
1000707447,F,18,7
1000707448,F,39,8
1000707449,F,41,8
1000707534,T,25,6
1000707546,F,30,6
1000707547,F,20,6
1000707548,F,21,6
1000707549,F,21,6
1000707550,F,30,6
1000710058,F,62,6
1000710058,T,62,6
1000710059,F,62,6
1000710059,T,70,6
1000710066,F,62,6
1000710066,T,70,6
1000710067,F,30,6
1000710067,T,70,6
1000711112,F,43,7
1000711113,F,42,7
1000713355,F,30,6
1000713356,F,30,6
1000713357,T,30,6
1000713358,F,30,6
1000713359,F,20,6
1000714161,F,50,6
1000714536,T,42,6
1000714537,T,42,6
1000714686,F,50,6
1000714687,F,50,6
1000714688,F,30,6
1000714688,T,30,6
1000714689,F,30,6
1000714689,T,30,6
1000714690,F,36,6
1000714691,F,36,6
1000717077,T,19,7
1000717078,F,24,6
1000717942,F,25,6
1000717943,F,25,6
1000717944,F,9,6
1000717945,F,9,6
1000717946,F,13,8
1000717946,T,28,10
1000717947,F,12,8
1000717947,T,31,10
1000717948,T,50,7
1000717949,T,50,7
1000719323,F,32,8
1000719324,F,33,8
1000719329,T,25,6
1000719330,T,25,6
1000720249,F,20,6
1000720688,T,28,6
1000720689,T,28,6
1000726641,T,58,6
1000726642,T,58,6
1000726643,T,58,6
1000726644,T,58,6
1000729471,T,50,6
1000729472,T,50,6
1000729473,T,50,6
1000729474,F,20,8
1000729475,F,25,8
1000729476,F,50,8
1000729476,T,50,6
1000729477,F,50,8
1000729477,T,50,6
1000729478,F,46,10
1000729478,T,50,6
1000729479,F,46,10
1000729479,T,50,6
1000729480,F,50,10
1000729480,T,50,6
1000729481,F,50,10
1000729481,T,50,6
1000729482,F,46,6
1000729483,F,46,6
1000731514,F,22,8
1000731517,F,33,6
1000732273,F,50,6
1000732274,F,61,6
1000732279,F,30,6
1000734939,F,39,6
1000734939,T,24,8
1000734940,F,37,6
1000734940,T,21,8
1000734943,F,50,6
1000734943,T,43,6
1000734944,F,50,6
1000734944,T,50,6
1000734945,F,50,6
1000734945,T,50,6
1000734950,F,42,6
1000734951,F,42,6
1000734952,F,44,6
1000734952,T,50,6
1000734953,F,42,6
1000734953,T,30,7
1000734958,F,26,8
1000734959,F,27,8
1000740264,F,30,6
1000740266,F,30,6
1000742949,F,29,6
1000742950,F,29,6
1000744479,T,70,6
1000744480,T,70,6
1000745378,T,16,6
1000745379,T,14,6
1000745380,T,20,6
1000745710,F,21,6
1000745712,F,46,6
1000745715,F,24,6
1000745715,T,46,6
1000745716,F,24,6
1000745716,T,45,6
1000745719,F,20,6
1000745719,T,29,6
1000745720,T,29,6
1000745724,T,41,7
1000749089,T,71,7
1000753827,F,49,6
1000753828,F,27,6
1000753829,T,22,6
1000753830,T,50,8
1000753831,F,49,6
1000753832,F,49,6
1000753833,F,49,6
1000753943,F,36,6
1000753944,F,36,6
1000755536,F,30,6
1000755537,F,33,6
1000755546,F,31,6
1000755547,F,25,6
1000758218,T,70,6
1000758219,T,81,6
1000759172,T,35,6
1000759173,T,32,6
1000760212,F,38,7
1000760213,F,19,7
1000800783,F,18,6
1000802312,F,70,6
1000802313,F,70,6
1000802314,F,88,7
1000802315,F,84,6
1000802316,T,50,6
1000803651,F,75,8
1000803651,T,74,6
1000805335,F,30,6
1000805336,F,30,6
1000805340,F,56,6
1000806085,F,30,6
1000806087,F,30,6
1000806088,T,43,6
1000806089,T,42,6
1000806478,F,56,6
1000806478,T,62,7
1000806479,F,58,7
1000806479,T,56,6
1000809543,T,23,6
1000809544,T,23,6
1000812111,T,30,6
1000812112,T,30,6
1000812113,T,30,6
1000812255,F,50,6
1000812256,F,50,6
1000814019,T,3,6
1000814020,T,3,6
1000814117,F,30,6
1000814118,F,30,6
1000814119,F,30,6
1000822654,F,30,6
1000822655,F,30,6
1000822656,F,30,6
1000822657,F,30,6
1000822663,F,29,6
1000822668,F,30,6
1000822669,F,30,6
1000822672,T,30,6
1000822673,T,25,6
1000822674,T,24,6
1000829047,T,50,6
1000829048,T,50,6
1000829636,F,60,9
1000829637,F,52,6
1000830462,F,24,6
1000830462,T,25,7
1000830463,F,47,8
1000830464,F,28,6
1000830798,F,50,8
1000830799,F,50,8
1000830800,F,50,8
